x,y,labels
18.93655110682687,8.728076047663674,1.0
15.672874995696631,12.664345963315032,1.0
15.197782903570076,8.045253715356806,1.0
15.115158191895894,5.113134288392018,1.0
13.194133645471133,14.471816842950862,1.0
17.263400695424657,8.567411969473822,1.0
17.428650118773025,6.237782835720978,1.0
17.59389954212139,4.390145936537687,1.0
16.31321651117155,12.584013924220109,1.0
16.891589492890834,13.467666354264292,1.0
17.59389954212139,13.106172178337125,1.0
17.924398388818123,12.865176061052349,1.0
17.139463627913383,16.962110054893557,1.0
16.41649740076428,16.118623644396838,1.0
15.445657038592625,16.640781898513854,1.0
14.764003167280613,18.80974695407685,1.0
13.896443694701691,19.25157316909894,1.0
14.454160498502429,16.56044985941893,1.0
14.867284056873345,15.395635292542508,1.0
14.557441388095157,13.186504217432052,1.0
15.631562639859538,11.700361494175924,1.0
17.015526560402108,9.611728477707857,1.0
17.821117499225394,10.374882849109651,1.0
17.30471305126175,11.33886731824876,1.0
17.69718043171412,13.146338197884589,1.0
19.7627982235687,15.797295488017134,1.0
18.254897235514857,16.319453742134154,1.0
17.73849278755121,17.524434328558037,1.0
17.44930629669157,20.697549872807603,1.0
16.870933314972287,19.974561520953273,1.0
17.903742210899576,22.223858615611192,1.0
17.88308603298103,23.71000133886732,1.0
16.746996247461013,24.432989690721648,1.0
16.003373842393362,26.44129066809479,1.0
17.09815127207629,26.963448922211807,1.0
18.151616345922125,24.673985808006424,1.0
19.576892622301788,24.5936537689115,1.0
19.308362309360692,26.521622707189717,1.0
21.663166592074916,22.906680947918062,1.0
21.621854236237823,21.34020618556701,1.0
20.568389162391988,21.380372205114472,1.0
22.861224911350572,18.890078993171777,1.0
23.150411402210214,17.323604230820724,1.0
22.386132819224017,17.00227607444102,1.0
20.981512720762904,16.921944035346094,1.0
19.32901848727924,18.12692462176998,1.0
19.824766757324337,21.099210068282233,1.0
20.382483561125074,24.714151827553888,1.0
18.791957861397048,22.74601686972821,1.0
18.42014665886322,20.135225599143123,1.0
16.37518504492719,21.822198420136562,1.0
15.156470547732987,23.187843084750302,1.0
14.887940234791891,21.62136832239925,1.0
14.433504320583882,21.21970812692462,1.0
16.16862326574173,19.412237247288793,1.0
14.640066099769339,26.039630472620164,1.0
15.32171997108135,27.365109117686437,1.0
15.363032326918443,24.714151827553888,1.0
14.412848142665336,24.232159592984335,1.0
13.338726890900954,26.84295086356942,1.0
14.020380762212966,28.369259606373006,1.0
13.813818983027506,27.365109117686437,1.0
13.15282128963404,25.838800374882847,1.0
13.028884222122766,24.19199357343687,1.0
13.834475160946052,23.62966929977239,1.0
14.908596412710434,21.701700361494176,1.0
17.0568389162392,24.553487749364038,1.0
17.24274451750611,23.34850716294015,1.0
18.275553413433403,26.360958628999864,1.0
20.919544187007265,24.9149819252912,1.0
20.072640892346886,18.649082875886997,1.0
19.86607911316143,17.524434328558037,1.0
18.668020793885773,16.038291605301914,1.0
16.891589492890834,15.757129468469675,1.0
17.7798051433883,14.632480921140711,1.0
18.750645505559955,13.307002276074439,1.0
20.05198471442834,11.579863435533536,1.0
21.022825076599993,11.178203240058908,1.0
21.704478947912005,11.660195474628463,1.0
21.229386855785453,9.852724594992633,1.0
19.969360002754158,7.884589637166954,1.0
18.668020793885773,7.282099343955011,1.0
19.12245670809378,5.113134288392018,1.0
20.11395324818398,3.626991565135892,1.0
21.68382276999346,2.8638371937340983,1.0
18.56473990429304,2.140848841879767,1.0
15.631562639859538,2.622841076449321,1.0
16.829620959135195,7.603427500334714,1.0
15.693531173615177,9.65189449725532,1.0
14.474816676420975,10.897041103226668,1.0
14.185630185561333,16.881778015798634,1.0
12.3678865287293,20.09505957959566,1.0
11.706888835335835,23.46900522158254,1.0
10.818673184838367,23.75016735841478,1.0
10.26095638103763,23.46900522158254,1.0
9.971769890177988,26.963448922211807,1.0
9.290116018865977,28.047931449993307,1.0
8.815023926739425,26.200294550810014,1.0
11.252452921127826,22.987012987012985,1.0
11.748201191172928,20.93854599009238,1.0
11.479670878231833,19.331905208193866,1.0
13.00822804420422,15.435801312089971,1.0
13.235446001308226,17.243272191725797,1.0
14.433504320583882,14.873477038425492,1.0
13.710538093434778,13.989824608381308,1.0
12.181980927462387,19.773731423215956,1.0
12.181980927462387,22.34435667425358,1.0
11.23179674320928,24.272325612531798,1.0
11.417702344476194,28.97174989958495,1.0
12.347230350810754,26.963448922211807,1.0
12.120012393706752,25.43714017940822,1.0
10.942610252349642,26.200294550810014,1.0
10.612111405652907,24.5936537689115,1.0
13.194133645471133,21.099210068282233,1.0
12.82232244293731,18.890078993171777,1.0
12.016731504114023,17.082608113535947,1.0
13.958412228457327,14.632480921140711,1.0
13.483320136330775,15.435801312089971,1.0
14.123661651805694,11.298701298701296,1.0
14.20628636347988,9.37073236042308,1.0
14.061693118050059,7.643593519882177,1.0
16.147967087823183,7.442763422144862,1.0
16.209935621578822,5.9967867184362,1.0
16.70568389162392,3.5868255455884297,1.0
16.065342376149,14.993975097067878,1.0
14.371535786828243,19.412237247288793,1.0
14.722690811443524,20.858213950997456,1.0
11.644920301580196,24.272325612531798,1.0
9.166178951354702,20.255723657785513,1.0
8.195338589183049,24.75431784710135,1.0
9.455365442214344,21.862364439684026,1.0
11.293765276964919,18.327754719507297,1.0
11.603607945743107,16.520283839871468,1.0
10.033738423933627,18.9704110322667,1.0
12.058043859951113,13.708662471549069,1.0
12.925603332530038,11.700361494175924,1.0
13.40069542465659,11.379033337796223,1.0
7.431060006196854,17.68509840674789,4.0
6.501531999862293,19.773731423215956,4.0
6.687437601129205,17.524434328558037,4.0
7.720246497056496,14.953809077520415,4.0
8.174682411264502,13.226670236979512,4.0
8.794367748820878,12.584013924220109,4.0
9.682583399318347,10.415048868657113,4.0
11.727545013254382,6.719775070290531,4.0
12.471167418322029,3.024501271923949,4.0
11.934106792439838,1.2973624313830472,4.0
11.624264123661654,1.2170303922881214,4.0
5.92315901814301,22.424688713348505,4.0
5.303473680586635,26.481456687642254,4.0
5.2621613247495445,28.449591645467933,4.0
4.621819809274624,29.132413977774803,4.0
4.373945674252075,27.324943098138974,4.0
4.14672771714807,27.96759941089838,4.0
4.311977140496437,25.959298433525237,4.0
3.46507384583606,27.806935332708527,4.0
4.8696939442971745,23.91083143660463,4.0
5.324129858505182,23.30834114339269,4.0
6.3569387544324725,19.894229481858346,4.0
8.73239921506524,14.110322667023695,4.0
10.777360829001275,9.009238184495914,4.0
10.715392295245639,6.960771187575309,4.0
